order_id,order_status,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,purchase_month,customer_city,customer_state,items,unique_products,unique_sellers,items_value_brl,freight_brl,payment_value_brl,review_score,delivery_days,delay_days_vs_estimate,on_time_flag,late_flag
5989369fa081195d8762312fad7d588d,delivered,2018-05-14 16:31:17,2018-06-05 00:05:10,2018-06-05,2018-05,goianira,GO,2.0,1.0,1.0,254.54,31.16,285.7,5.0,21.31519675925926,0.0035879629629629,0,1
630740e03f6373612399c5e8cca3c3c3,delivered,2018-05-14 18:49:05,2018-06-13 13:12:04,2018-05-30,2018-05,lorena,SP,1.0,1.0,1.0,170.0,13.63,183.63,1.0,29.76596064814815,14.550046296296296,0,1
c1c753c55cb7181eddb84c646d0ee51c,delivered,2018-05-09 09:25:59,2018-05-14 11:46:51,2018-05-29,2018-05,santo andre,SP,1.0,1.0,1.0,29.9,15.23,45.13,5.0,5.097824074074074,-14.509131944444444,1,0
5ac2db22c3a1a5c7d59208f225e41fef,delivered,2018-05-11 16:33:12,2018-06-23 19:58:32,2018-06-14,2018-05,rio de janeiro,RJ,1.0,1.0,1.0,179.0,43.95,222.95,5.0,43.14259259259259,9.832314814814817,0,1
d2fee637306555bfacf7b885044cbaff,delivered,2018-05-04 22:48:55,2018-05-16 16:18:58,2018-05-23,2018-05,sao paulo,SP,1.0,1.0,1.0,229.9,18.32,248.22,3.0,11.729201388888889,-6.320162037037037,1,0
0cf6d9903d24cb0d6ef8817a9612fbfd,delivered,2018-05-22 09:35:17,2018-06-04 17:48:32,2018-06-08,2018-05,sao paulo,SP,5.0,1.0,1.0,525.0,54.0,579.0,5.0,13.342534722222222,-3.257962962962963,1,0
5b265b1557d0d44a32df50b4fbf98c7b,delivered,2018-05-29 10:04:54,2018-06-26 11:03:35,2018-07-27,2018-05,tucurui,PA,1.0,1.0,1.0,1209.0,92.01,1301.01,5.0,28.040752314814814,-30.53917824074074,1,0
bc549579fe8b9728bac120abd8c20174,delivered,2018-05-08 04:37:15,2018-05-15 16:45:07,2018-05-17,2018-05,sao bernardo do campo,SP,1.0,1.0,1.0,27.9,7.87,35.77,5.0,7.505462962962963,-1.3020023148148148,1,0
9069cf8008a940efbe703ea943d271a5,delivered,2018-05-13 01:36:43,2018-05-18 13:25:37,2018-05-25,2018-05,itapevi,SP,1.0,1.0,1.0,32.0,7.87,39.87,3.0,5.492291666666667,-6.440543981481482,1,0
cff46468993417e62aaa9555e5b06195,delivered,2018-05-16 16:09:15,2018-06-14 20:35:32,2018-06-04,2018-05,presidente prudente,SP,1.0,1.0,1.0,1914.58,141.26,2055.84,2.0,29.18491898148148,10.85800925925926,0,1
9f7acee13d271fc4082692dd7d0485c5,delivered,2018-05-08 21:51:17,2018-05-18 18:26:30,2018-05-28,2018-05,pompeia,SP,1.0,1.0,1.0,104.2,13.17,117.37,4.0,9.857789351851851,-9.231597222222222,1,0
8fe62374fc90eef8870d0beed6ded1ae,delivered,2018-05-18 18:35:01,2018-06-04 21:53:25,2018-06-19,2018-05,maua,SP,1.0,1.0,1.0,1599.0,29.07,1628.07,3.0,17.137777777777778,-14.087905092592592,1,0
046bc7c1d7122be13009a28d66977149,delivered,2018-05-29 21:46:28,2018-06-02 10:51:44,2018-06-21,2018-05,sao paulo,SP,1.0,1.0,1.0,39.99,8.29,48.28,5.0,3.545324074074074,-18.54740740740741,1,0
88822075f4a40a08341559346c171018,delivered,2018-05-09 23:16:53,2018-05-17 12:59:01,2018-06-08,2018-05,lages,SC,1.0,1.0,1.0,110.0,19.74,129.74,5.0,7.570925925925926,-21.459016203703705,1,0
2180fdde58f11e59974590731572691c,delivered,2018-05-11 18:34:36,2018-06-04 20:18:38,2018-05-30,2018-05,tubarao,SC,1.0,1.0,1.0,166.0,18.07,184.07,5.0,24.07224537037037,5.846273148148148,0,1
42f4cf7ee7d96f2d2465b6f203e531ba,delivered,2018-05-30 21:33:27,2018-06-05 04:03:50,2018-06-25,2018-05,sao paulo,SP,1.0,1.0,1.0,34.5,8.88,43.38,4.0,5.271099537037037,-19.83067129629629,1,0
1e6582156af0035606a446213730ca65,delivered,2018-05-25 19:17:51,2018-06-05 15:13:50,2018-07-20,2018-05,rio de janeiro,RJ,1.0,1.0,1.0,134.49,27.67,162.16,5.0,10.83054398148148,-44.36539351851852,1,0
e8a8ff2fda1e5eeeed6e56a9a882f648,delivered,2018-05-30 15:58:17,2018-06-19 18:22:28,2018-07-17,2018-05,maceio,AL,1.0,1.0,1.0,77.67,23.04,100.71,2.0,20.100127314814817,-27.23439814814815,1,0
70851db1e13131d3bf4bf7f71cb333b6,delivered,2018-05-09 19:01:57,2018-05-23 17:18:49,2018-05-18,2018-05,sao paulo,SP,1.0,1.0,1.0,379.9,68.61,448.51,1.0,13.92837962962963,5.721400462962963,0,1
2591661e8952477c49e9efd03a319cfc,delivered,2018-05-02 21:36:54,2018-05-24 16:41:12,2018-05-23,2018-05,natal,RN,1.0,1.0,1.0,14.9,22.85,37.75,3.0,21.794652777777777,1.695277777777778,0,1
5c2fda0256232c4a55199261747fa68a,delivered,2018-05-20 22:09:05,2018-05-25 16:04:17,2018-05-30,2018-05,sorocaba,SP,1.0,1.0,1.0,139.9,12.07,151.97,5.0,4.746666666666667,-4.330358796296296,1,0
99c0ec36ad63cb20a6ad29041d537e85,delivered,2018-05-24 12:03:16,2018-06-05 12:08:49,2018-06-26,2018-05,teresopolis,RJ,1.0,1.0,1.0,156.9,20.07,176.97,5.0,12.003854166666668,-20.493877314814814,1,0
8e1c983bb7b5583c8b0e8a2d2f47677e,delivered,2018-05-13 16:56:31,2018-06-04 20:38:26,2018-06-08,2018-05,uruacu,GO,1.0,1.0,1.0,117.4,22.53,139.93,3.0,22.154108796296292,-3.139976851851852,1,0
e6a1dffced3033ae0e4838aece8aabc6,delivered,2018-05-07 21:49:47,2018-05-11 19:12:03,2018-05-24,2018-05,ribeirao preto,SP,1.0,1.0,1.0,59.99,13.78,73.77,5.0,3.890462962962963,-12.199965277777778,1,0
70c93925111cd037297909641f16f2f4,delivered,2018-05-15 13:26:15,2018-05-22 19:57:38,2018-06-26,2018-05,rio de janeiro,RJ,1.0,1.0,1.0,699.6,57.03,756.63,5.0,7.271793981481482,-34.168310185185184,1,0
eba72fc69b4d8bb6893e635895a7bbf5,delivered,2018-05-10 09:06:10,2018-05-24 17:57:28,2018-06-01,2018-05,salvador,BA,1.0,1.0,1.0,149.9,12.43,162.33,5.0,14.368958333333332,-7.251759259259259,1,0
b6220fb5a863a30b561a0084f111e0da,delivered,2018-05-12 18:02:57,2018-06-09 18:32:14,2018-06-01,2018-05,nova friburgo,RJ,1.0,1.0,1.0,128.75,18.89,147.64,4.0,28.020335648148148,8.77238425925926,0,1
a194ac8fcd32099c21886a04ebe2e6e8,delivered,2018-05-12 16:25:34,2018-05-21 22:34:27,2018-06-05,2018-05,santa rosa de viterbo,SP,1.0,1.0,1.0,117.4,18.7,136.1,5.0,9.256168981481482,-14.059409722222222,1,0
c89a75d9ee5020cc2bdd4ebc2b35d2c3,delivered,2018-05-10 12:33:50,2018-05-18 17:12:23,2018-05-28,2018-05,cariacica,ES,1.0,1.0,1.0,131.99,13.01,145.0,5.0,8.1934375,-9.283067129629629,1,0
5ad720f90855a1b905286d8a59dd0aca,delivered,2018-05-03 19:10:38,2018-06-06 16:18:32,2018-06-04,2018-05,rio de janeiro,RJ,1.0,1.0,1.0,63.5,19.41,82.91,1.0,33.88048611111111,2.679537037037037,0,1
cd5b7d5b405a2cee7a15972eaa47f1d3,delivered,2018-05-22 12:22:20,2018-05-24 10:49:55,2018-06-06,2018-05,sao paulo,SP,1.0,1.0,1.0,224.0,9.92,233.92,5.0,1.9358217592592597,-12.548668981481482,1,0
b69f9a11c002386339f9380a17c4b4e2,delivered,2018-05-04 20:47:45,2018-06-04 13:36:52,2018-06-11,2018-05,machadinho d'oeste,RO,1.0,1.0,1.0,99.99,57.25,157.24,4.0,30.70077546296296,-6.432731481481482,1,0
e4d07b09a7d7d1c61e31063438ce6e14,delivered,2018-05-16 10:10:32,2018-06-05 21:04:26,2018-06-14,2018-05,rio de janeiro,RJ,1.0,1.0,1.0,14.0,15.23,29.23,5.0,20.454097222222224,-8.121921296296296,1,0
108f58a6439933a88e7950ee7b46ec11,delivered,2018-05-10 09:39:51,2018-05-16 20:27:02,2018-06-04,2018-05,praia grande,SP,1.0,1.0,1.0,35.9,18.23,54.13,5.0,6.44943287037037,-18.14789351851852,1,0
bd2e19f9042680bd81bd82e31fbf09cc,delivered,2018-05-02 17:24:08,2018-05-23 15:50:44,2018-06-07,2018-05,cuiaba,MT,1.0,1.0,1.0,69.99,55.92,125.91,4.0,20.93513888888889,-14.339768518518518,1,0
6af5d730993da615e313627e0ac37f87,delivered,2018-05-07 14:33:53,2018-05-14 17:14:56,2018-05-25,2018-05,juiz de fora,MG,1.0,1.0,1.0,124.0,14.95,138.95,4.0,7.111840277777778,-10.281296296296295,1,0
371144639291ca32d97aa87af7ef134e,delivered,2018-05-01 21:18:44,2018-05-07 19:38:38,2018-05-30,2018-05,sao paulo,SP,1.0,1.0,1.0,39.99,8.95,48.94,5.0,5.930486111111111,-22.18150462962963,1,0
259db3e83679426c2af73687a8c579d4,delivered,2018-05-18 11:40:09,2018-06-04 18:22:38,2018-06-14,2018-05,bocaiuva,MG,1.0,1.0,1.0,79.9,27.29,107.19,5.0,17.279502314814813,-9.234282407407408,1,0
ec47f6d453c95a0bfc244df7bf0262b8,delivered,2018-05-13 16:41:07,2018-06-05 12:58:19,2018-06-12,2018-05,maceio,AL,1.0,1.0,1.0,798.9,28.09,826.99,5.0,22.845277777777778,-6.459502314814815,1,0
19e50267c874c90f2a5a2bc9c2719e2b,delivered,2018-05-19 14:46:42,2018-06-06 19:22:44,2018-06-06,2018-05,porto ferreira,SP,1.0,1.0,1.0,59.9,20.84,80.74,5.0,18.19168981481481,0.8074537037037037,0,1
b2e34c92ddedf5ecaa982b0736bffd56,delivered,2018-05-19 11:37:28,2018-06-04 15:18:32,2018-06-05,2018-05,sao paulo,SP,1.0,1.0,1.0,58.9,14.5,73.4,4.0,16.153518518518517,-0.3621296296296296,1,0
31d97e07fe8d91fbea9cca127739d2f5,delivered,2018-05-06 22:19:02,2018-05-11 22:47:32,2018-05-30,2018-05,sao roque,SP,1.0,1.0,1.0,90.0,13.07,103.07,5.0,5.019791666666666,-18.050324074074076,1,0
ddd825e286b58aca3f41de496744dc1e,delivered,2018-05-29 09:41:15,2018-06-07 20:22:24,2018-07-12,2018-05,sao paulo,SP,1.0,1.0,1.0,78.0,23.13,101.13,5.0,9.445243055555556,-34.15111111111111,1,0
10c5f977f4a6040c985ff432dbc1e08e,delivered,2018-05-01 21:27:45,2018-05-11 23:14:46,2018-05-30,2018-05,paranagua,PR,1.0,1.0,1.0,53.9,0.0,53.9,1.0,10.07431712962963,-18.03141203703704,1,0
9dfd8f2ac479e34a16d68ff827759a23,invoiced,2018-05-15 15:55:01,,2018-06-01,2018-05,sao paulo,SP,1.0,1.0,1.0,79.9,7.42,87.32,1.0,,,0,0
12a084b79a73e3332c73e0ba4364458b,delivered,2018-05-05 11:14:00,2018-05-25 13:08:39,2018-06-18,2018-05,rio de janeiro,RJ,1.0,1.0,1.0,39.99,18.23,58.22,2.0,20.07961805555556,-23.45232638888889,1,0
6ddb004a75be2f9f5ff513839665267d,delivered,2018-05-23 09:40:13,2018-06-28 16:05:12,2018-07-03,2018-05,maceio,AL,1.0,1.0,1.0,156.94,61.58,218.52,5.0,36.26734953703704,-4.329722222222222,1,0
6e4bdc7fcc77b5c937e14e033a3ba84b,delivered,2018-05-07 13:27:18,2018-05-11 22:38:47,2018-05-24,2018-05,ribeirao preto,SP,1.0,1.0,1.0,150.0,17.96,167.96,4.0,4.382974537037037,-12.056400462962962,1,0
bd3b1eb371dd6c8ca77447b363de08cd,delivered,2018-05-11 23:03:20,2018-05-23 16:36:51,2018-06-04,2018-05,joinville,SC,1.0,1.0,1.0,117.4,22.53,139.93,5.0,11.731608796296296,-11.307743055555555,1,0
a48d1847b9de39cb523844ada267fc24,delivered,2018-05-15 12:35:30,2018-05-21 21:04:10,2018-06-04,2018-05,santo andre,SP,1.0,1.0,1.0,149.9,13.34,163.24,5.0,6.35324074074074,-13.12210648148148,1,0
3c5c6fad12cccea3829606ddd4c3b7a0,delivered,2018-05-20 18:02:48,2018-06-05 17:28:39,2018-06-25,2018-05,seropedica,RJ,1.0,1.0,1.0,75.9,22.24,98.14,5.0,15.976284722222225,-19.27177083333333,1,0
ce574e7ebf3b82a5cfc8140a5f3145e3,delivered,2018-05-05 14:39:39,2018-05-10 02:51:49,2018-05-18,2018-05,taboao da serra,SP,1.0,1.0,1.0,599.99,14.82,614.81,5.0,4.508449074074074,-7.880682870370371,1,0
ef9d153cbc715c909f32f099607e4fc2,delivered,2018-05-21 09:32:06,2018-05-24 15:18:27,2018-05-29,2018-05,sao paulo,SP,1.0,1.0,1.0,26.9,8.88,35.78,5.0,3.240520833333333,-4.3621875,1,0
3413eb8515318f34dd2984e1b4b301fd,delivered,2018-05-04 08:41:08,2018-06-12 12:32:08,2018-05-30,2018-05,una,BA,1.0,1.0,1.0,158.0,22.82,180.82,2.0,39.16041666666667,13.522314814814814,0,1
503d1a98081c7307e6e875ba8af189e6,delivered,2018-05-08 19:28:42,2018-06-04 18:27:53,2018-05-24,2018-05,florianopolis,SC,1.0,1.0,1.0,215.9,22.59,238.49,1.0,26.957766203703702,11.769363425925926,0,1
d744afed01f7a27ac2864f952a787ae0,delivered,2018-05-21 23:00:46,2018-06-07 16:24:32,2018-06-12,2018-05,caxias do sul,RS,1.0,1.0,1.0,94.9,26.74,121.64,5.0,16.72483796296296,-4.316296296296296,1,0
7040e508843c4a26cb6fe367c92ac095,delivered,2018-05-05 19:51:16,2018-05-24 12:21:27,2018-05-30,2018-05,sao paulo,SP,1.0,1.0,1.0,199.0,0.0,199.0,5.0,18.68762731481481,-5.485104166666667,1,0
9389b64e7d922e3b0c30f8026e418e64,delivered,2018-05-13 20:33:36,2018-06-10 18:12:17,2018-06-05,2018-05,pocos de caldas,MG,1.0,1.0,1.0,118.0,7.43,125.43,1.0,27.901863425925924,5.758530092592593,0,1
72538f54faf4237f1b1f533a804f6061,delivered,2018-05-15 12:09:20,2018-06-07 18:19:49,2018-06-12,2018-05,caxias do sul,RS,1.0,1.0,1.0,13.77,18.23,32.0,5.0,23.25728009259259,-4.236238425925926,1,0
afc2fbf9c74b731c616892314ac3e201,delivered,2018-05-12 17:24:36,2018-05-17 22:37:39,2018-06-01,2018-05,araraquara,SP,1.0,1.0,1.0,94.5,14.02,108.52,5.0,5.217395833333334,-14.0571875,1,0
63fb6b4d90b3558d5fd5e3b4ddd1a2fe,delivered,2018-05-16 20:58:35,2018-05-22 01:04:48,2018-05-28,2018-05,sao paulo,SP,1.0,1.0,1.0,24.99,7.39,32.38,4.0,5.170983796296296,-5.955,1,0
f2b0b1751d796ee3bf5df90cb7c1c213,delivered,2018-05-29 22:00:30,2018-06-08 22:57:44,2018-07-04,2018-05,santa luzia,MG,1.0,1.0,1.0,70.0,18.07,88.07,5.0,10.03974537037037,-25.043240740740742,1,0
e51ec609bcc1f3b43e5b77285c4cfaf1,delivered,2018-05-21 08:18:52,2018-06-05 17:56:44,2018-06-13,2018-05,belo horizonte,MG,1.0,1.0,1.0,106.0,22.45,128.45,5.0,15.401296296296296,-7.252268518518519,1,0
43f32db0dedd975e294e98ce23b24661,delivered,2018-05-11 17:08:52,2018-05-21 22:47:46,2018-05-28,2018-05,serra negra,SP,3.0,1.0,1.0,1859.97,77.67,1937.64,5.0,10.235347222222222,-6.050162037037037,1,0
e0e5807a5f4aac90220ad176d501cd7a,delivered,2018-05-10 20:10:23,2018-05-17 17:49:50,2018-05-28,2018-05,tabatinga,SP,1.0,1.0,1.0,113.9,14.16,128.06,5.0,6.902395833333333,-10.257060185185184,1,0
09475a764868b0fa004ced42388fe6c6,delivered,2018-05-30 14:14:02,2018-06-09 13:42:40,2018-07-03,2018-05,marilia,SP,1.0,1.0,1.0,38.9,13.71,52.61,4.0,9.978217592592593,-23.428703703703704,1,0
10d8b5de0aebb551e31944a4f81e9f25,delivered,2018-05-14 07:27:19,2018-05-22 14:04:01,2018-06-18,2018-05,ervalia,MG,1.0,1.0,1.0,89.9,22.34,112.24,4.0,8.27548611111111,-26.413877314814812,1,0
982c51d6339b46194f28cd465e72e740,delivered,2018-05-29 14:25:23,2018-06-08 01:51:58,2018-07-19,2018-05,rio de janeiro,RJ,1.0,1.0,1.0,14.49,18.23,32.72,5.0,9.476793981481482,-40.92224537037037,1,0
a0e747c954a595b0e3458c87ab1a4958,delivered,2018-05-09 14:47:10,2018-05-28 17:31:28,2018-06-13,2018-05,salvador,BA,5.0,1.0,1.0,899.5,230.35,1129.85,5.0,19.114097222222224,-15.269814814814817,1,0
801e8e7738a06b96bda344c9ff1d738c,delivered,2018-05-14 00:24:32,2018-05-21 17:26:33,2018-06-14,2018-05,rio de janeiro,RJ,1.0,1.0,1.0,36.0,18.28,54.28,5.0,7.709733796296296,-23.273229166666667,1,0
2185076f7b4b543d3e791e2915db9abf,delivered,2018-05-09 07:35:06,2018-05-21 22:58:22,2018-05-28,2018-05,assis,SP,1.0,1.0,1.0,241.9,14.13,256.03,4.0,12.641157407407407,-6.042800925925926,1,0
3615f94f721a151022a1394e0917eb9c,delivered,2018-05-21 16:41:47,2018-06-05 20:56:27,2018-06-07,2018-05,sao paulo,SP,1.0,1.0,1.0,109.9,16.74,126.64,4.0,15.176851851851852,-1.1274652777777778,1,0
889d938cda41ef5efe5e59f2d72506ca,delivered,2018-05-27 23:03:32,2018-07-12 09:48:55,2018-07-20,2018-05,riacho de santo antonio,PB,1.0,1.0,1.0,129.9,29.7,159.6,4.0,45.44818287037037,-7.591030092592592,1,0
3937af5e68a191867e6224cd78fc2cd1,delivered,2018-05-11 08:49:07,2018-05-17 20:18:50,2018-05-25,2018-05,belo horizonte,MG,1.0,1.0,1.0,39.99,16.32,56.31,5.0,6.478969907407407,-7.153587962962963,1,0
85f264b7facc04c8e6a719c30eb273bd,delivered,2018-05-04 06:35:42,2018-05-10 13:16:52,2018-05-25,2018-05,bambui,MG,1.0,1.0,1.0,68.9,18.36,87.26,5.0,6.278587962962963,-14.44662037037037,1,0
e2331d349b7b06c4d722196ca3cdb096,delivered,2018-05-08 17:10:08,2018-05-12 02:08:47,2018-05-30,2018-05,dourados,MS,1.0,1.0,1.0,99.9,24.14,124.04,5.0,3.3740625,-17.91056712962963,1,0
8dc71d90daff59b6abf5eba2e80fa928,delivered,2018-05-22 09:36:38,2018-06-04 17:54:53,2018-06-13,2018-05,nova lima,MG,2.0,2.0,2.0,96.79,49.28,146.07,5.0,13.346006944444444,-8.253553240740741,1,0
5449f77a049c11b2e8b645ecfef2ebbf,delivered,2018-05-15 17:59:17,2018-05-30 14:48:23,2018-06-04,2018-05,herculandia,SP,1.0,1.0,1.0,53.9,8.11,62.01,5.0,14.867430555555556,-4.383067129629629,1,0
127648601fc869b77e2e4467074a65b3,delivered,2018-05-11 10:32:32,2018-05-18 19:51:33,2018-05-28,2018-05,contagem,MG,1.0,1.0,1.0,59.9,16.39,76.29,5.0,7.3882060185185185,-9.172534722222222,1,0
58edf3f5f282ab91e0f6a6f2b85af02a,delivered,2018-05-07 09:01:58,2018-05-14 18:52:56,2018-05-30,2018-05,navegantes,SC,4.0,1.0,1.0,779.2,76.96,856.16,5.0,7.410393518518519,-15.21324074074074,1,0
aa8f6d56fec7ed94ca4797b24e3ae66b,delivered,2018-05-16 13:20:48,2018-05-18 20:19:46,2018-05-29,2018-05,sao paulo,SP,1.0,1.0,1.0,33.49,7.87,41.36,4.0,2.290949074074074,-10.152939814814816,1,0
c9739ce4c2bbfdbb76e36956cd43dd46,delivered,2018-05-13 21:15:25,2018-05-17 12:48:30,2018-05-28,2018-05,sao paulo,SP,1.0,1.0,1.0,9.8,15.23,25.03,3.0,3.647974537037037,-10.466319444444444,1,0
d2f270487125ddc41fd134c4003ad1d7,delivered,2018-05-31 22:57:07,2018-06-05 20:42:09,2018-06-28,2018-05,niteroi,RJ,2.0,2.0,1.0,4400.0,45.5,4445.5,5.0,4.9062731481481485,-22.137395833333333,1,0
148ee9d672f9101508eb05e1e7a677b4,delivered,2018-05-19 18:32:49,2018-05-23 19:24:54,2018-05-30,2018-05,limeira,SP,1.0,1.0,1.0,89.9,13.53,103.43,5.0,4.036168981481482,-6.191041666666667,1,0
ef8a28cbda55a7be3821379b081e419e,delivered,2018-05-10 12:31:24,2018-05-29 12:08:33,2018-06-04,2018-05,piracicaba,SP,1.0,1.0,1.0,139.99,16.85,156.84,4.0,18.98413194444445,-5.4940625,1,0
446de4fae55c385fb4c5481c783bed29,delivered,2018-05-11 09:09:56,2018-05-15 18:08:03,2018-06-12,2018-05,rio de janeiro,RJ,1.0,1.0,1.0,39.99,15.23,55.22,5.0,4.37369212962963,-27.244409722222223,1,0
f8a6d03ed88e47a216d244f20d4333b4,delivered,2018-05-16 17:31:05,2018-06-07 23:18:38,2018-06-11,2018-05,tubarao,SC,1.0,1.0,1.0,129.99,18.79,148.78,1.0,22.241354166666667,-3.028726851851852,1,0
6500414804835661998007480dff5709,delivered,2018-05-06 15:09:38,2018-05-08 18:12:51,2018-05-22,2018-05,sao paulo,SP,1.0,1.0,1.0,12.9,7.39,20.29,4.0,2.1272337962962964,-13.241076388888889,1,0
9f80568a9aa61169822044e52e8e8a0d,delivered,2018-05-08 12:28:18,2018-05-17 15:32:41,2018-06-05,2018-05,porto alegre,RS,1.0,1.0,1.0,49.0,19.32,68.32,5.0,9.12804398148148,-18.352303240740746,1,0
51fedbcbd7b8a79c8af077f9a85a86cd,delivered,2018-05-31 19:36:02,2018-06-12 18:36:42,2018-07-13,2018-05,chavantes,SP,1.0,1.0,1.0,68.65,41.24,109.89,5.0,11.958796296296295,-30.22451388888889,1,0
a178e5115c4f2f2b1f778cbf210e07cb,delivered,2018-05-04 09:22:32,2018-05-10 14:58:47,2018-05-16,2018-05,praia grande,SP,4.0,1.0,1.0,299.6,44.6,344.2,2.0,6.233506944444445,-5.375844907407408,1,0
af4d478ab583f7d5a1c2eb0313ae763d,delivered,2018-05-08 17:22:49,2018-05-10 23:46:42,2018-05-17,2018-05,sao paulo,SP,1.0,1.0,1.0,179.99,9.02,189.01,5.0,2.266585648148148,-6.009236111111111,1,0
f5c83dd6f7b7216161a3b9649cf9748a,delivered,2018-05-16 11:00:39,2018-06-19 17:32:54,2018-07-11,2018-05,manaus,AM,1.0,1.0,1.0,58.35,32.33,90.68,5.0,34.272395833333334,-21.268819444444443,1,0
6768cd1c4f84a44f988f7e03ceff5699,delivered,2018-05-01 08:29:23,2018-05-03 20:17:03,2018-05-18,2018-05,sao paulo,SP,1.0,1.0,1.0,89.0,13.98,102.98,5.0,2.491435185185185,-14.154826388888887,1,0
079f16689c29acb6cab92978e6af2137,delivered,2018-05-09 18:01:29,2018-05-26 16:54:30,2018-05-30,2018-05,porto alegre,RS,1.0,1.0,1.0,69.9,0.0,69.9,4.0,16.953483796296297,-3.295486111111111,1,0
b464ee1388a53045be479da40e2ac03b,delivered,2018-05-10 18:27:34,2018-05-21 12:44:31,2018-06-06,2018-05,porto alegre,RS,1.0,1.0,1.0,12.99,15.23,28.22,3.0,10.761770833333332,-15.469085648148148,1,0
25111bc563785719a24be862c28c1b4d,delivered,2018-05-20 17:07:44,2018-06-04 16:46:53,2018-06-22,2018-05,rio de janeiro,RJ,1.0,1.0,1.0,199.9,25.01,224.91,5.0,14.985520833333334,-17.300775462962964,1,0
729c445f5f350f88d5c9a3911d6e9bc0,delivered,2018-05-02 17:42:07,2018-05-09 12:56:30,2018-05-17,2018-05,nova iguacu,RJ,2.0,1.0,1.0,178.0,18.32,196.32,5.0,6.8016550925925925,-7.460763888888889,1,0
6c55bf4d09523cf2a72a452cdc0f0a80,delivered,2018-05-22 15:45:04,2018-06-11 17:35:59,2018-06-18,2018-05,vargem grande paulista,SP,3.0,2.0,1.0,449.82,72.35000000000001,522.16,5.0,20.07702546296296,-6.266678240740741,1,0
c0834ece62641e0d8cf5da3a070f4195,delivered,2018-05-21 08:53:05,2018-05-23 15:28:30,2018-05-29,2018-05,sao bernardo do campo,SP,2.0,1.0,1.0,139.8,24.86,164.66,5.0,2.2745949074074074,-5.355208333333334,1,0
122f75d9c2b30dfb21ca6950ec587b90,delivered,2018-05-11 16:36:36,2018-05-21 14:04:50,2018-06-11,2018-05,martinopolis,SP,2.0,1.0,1.0,2520.0,118.64,2638.64,4.0,9.894606481481482,-20.413310185185185,1,0
c5bff3d6b9585e55844afce2a2061259,delivered,2018-05-16 17:25:17,2018-05-25 19:37:25,2018-06-04,2018-05,porto alegre,RS,1.0,1.0,1.0,87.97,23.2,111.17,5.0,9.09175925925926,-9.182349537037036,1,0
c9d89b0c3d42591ac04fa956aef8fd14,delivered,2018-05-21 13:02:38,2018-06-11 20:12:56,2018-06-06,2018-05,volta redonda,RJ,1.0,1.0,1.0,63.99,19.42,83.41,4.0,21.298819444444444,5.842314814814815,0,1
1e8fc9212cac6dca33623c56a8dac683,delivered,2018-05-02 12:13:38,2018-05-09 01:08:52,2018-05-18,2018-05,sao paulo,SP,1.0,1.0,1.0,49.99,8.64,58.63,5.0,6.538356481481482,-8.952175925925927,1,0
a155107040e902c85014159d7d9263e2,delivered,2018-05-08 14:15:30,2018-05-21 18:42:15,2018-06-05,2018-05,trombudo central,SC,1.0,1.0,1.0,63.0,18.32,81.32,5.0,13.185243055555556,-14.220659722222225,1,0
a81adc3e4219d4699da549a75107de87,delivered,2018-05-20 22:11:23,2018-06-03 12:32:23,2018-06-05,2018-05,itupeva,SP,1.0,1.0,1.0,119.0,65.69,184.69,4.0,13.597916666666666,-1.477511574074074,1,0
46dab7df33775120f347d8f350190e06,delivered,2018-05-09 12:21:35,2018-05-11 13:32:17,2018-05-17,2018-05,guarulhos,SP,1.0,1.0,1.0,110.32,7.64,117.96,5.0,2.049097222222222,-5.435914351851852,1,0
03c6fd082fce47bdd5e0dc1f81a9626f,delivered,2018-05-12 20:50:47,2018-06-05 18:06:34,2018-06-11,2018-05,carazinho,RS,1.0,1.0,1.0,79.9,18.44,98.34,1.0,23.88596064814815,-5.245439814814815,1,0
eb2e70f9dff6ed61b9b0e5a02001d973,delivered,2018-05-15 22:16:16,2018-05-19 13:04:38,2018-06-01,2018-05,montes claros,MG,1.0,1.0,1.0,90.0,19.6,109.6,5.0,3.616921296296296,-12.45511574074074,1,0
edb858219a0b7155ce5b977c044ef9f9,delivered,2018-05-21 16:04:16,2018-06-05 23:34:22,2018-06-04,2018-05,monte siao,MG,1.0,1.0,1.0,199.9,13.83,213.73,5.0,15.312569444444444,1.982199074074074,0,1
469872bf23abc5c0ce6db24fd6fec382,delivered,2018-05-01 14:43:35,2018-05-14 17:28:21,2018-05-29,2018-05,londrina,PR,1.0,1.0,1.0,99.9,0.0,99.9,5.0,13.114421296296296,-14.271979166666666,1,0
73445fb704124d3a8fd5b74bf0e65e28,delivered,2018-05-03 16:24:34,2018-05-21 19:24:43,2018-06-04,2018-05,bauru,SP,1.0,1.0,1.0,225.0,66.43,291.43,5.0,18.125104166666667,-13.191168981481482,1,0
22ea5431233830227f077473a051d55d,delivered,2018-05-06 17:41:23,2018-05-18 20:08:47,2018-06-04,2018-05,campo novo do parecis,MT,1.0,1.0,1.0,81.6,27.3,108.9,4.0,12.102361111111112,-16.16056712962963,1,0
